OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,repeatID
43515,1321550,SFO-2007CACDFTCU006980,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,006980      ,,MCINTIRE 3               ,,,,,,2007,7/28/2007,209,1934.0,Human,Missing data/not specified/undetermined,,missing date,,,27.0,C,38.19805555,-121.06805555,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,87
43568,1321638,SFO-2007CACDFTCU000047,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,000047      ,,,,,,,,2007,11/23/2007,327,1340.0,Human,Missing data/not specified/undetermined,,missing date,,,0.3,B,38.09888888,-120.88305555,MISSING/NOT SPECIFIED,CA,CALAVERAS,6009.0,Calaveras County,350
43569,1321639,SFO-2007CACDFTCU010789,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,010789      ,,MILTON IC T8             ,,,,,,2007,11/23/2007,327,1338.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.09888888,-120.88305555,MISSING/NOT SPECIFIED,CA,CALAVERAS,6009.0,Calaveras County,350
43594,1321667,SFO-2007CACDFTCU007620,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,007620      ,,BALDWIN ST  RANCHO_CALAVE,,,,,,2007,8/16/2007,228,1828.0,Human,Misuse of fire by a minor,Minor,missing date,,,0.1,A,38.12111111,-120.85694444,MISSING/NOT SPECIFIED,CA,CALAVERAS,6009.0,Calaveras County,651
43595,1321668,SFO-2007CACDFTCU000033,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,000033      ,,,,,,,,2007,8/16/2007,228,2323.0,Human,Misuse of fire by a minor,Minor,missing date,,,0.2,A,38.12111111,-120.85694444,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,651
43714,1321819,SFO-2008CACDFTCU006208,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,006208      ,,CAMPO                    ,,,,,,2008,7/5/2008,187,18.0,Human,Arson/incendiarism,,missing date,,,0.1,A,38.3,-120.71194444,MISSING/NOT SPECIFIED,CA,CALAVERAS,6009.0,Calaveras County,463
43715,1321820,SFO-2008CACDFTCU006256,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,,006256      ,,CAMPO 2                  ,,,,,,2008,7/5/2008,187,2349.0,Human,Arson/incendiarism,,missing date,,,0.5,B,38.3,-120.71194444,MISSING/NOT SPECIFIED,CA,CALAVERAS,6009.0,Calaveras County,463
43883,1324582,SFO-2001CACDFTUU004177,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004177      ,,LONDON 2                 ,,,,,,2001,5/12/2001,132,1305.0,Human,Arson/incendiarism,,5/12/2001,132.0,1347.0,1.0,B,36.48111111,-119.44805555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,65
43884,1324583,SFO-2001CACDFTUU004178,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004178      ,,LONDON 3                 ,,,,,,2001,5/12/2001,132,1507.0,Human,Arson/incendiarism,,5/12/2001,132.0,1509.0,0.5,B,36.48111111,-119.44805555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,65
43885,1324584,SFO-2001CACDFTUU004171,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004171      ,,LONDON 1                 ,,,,,,2001,5/12/2001,132,1305.0,Human,Arson/incendiarism,,5/12/2001,132.0,1347.0,3.0,B,36.48111111,-119.44805555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,65
43925,1324627,SFO-2001CACDFTUU004476,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004476      ,,SEVILLE #4               ,,,,,,2001,5/19/2001,139,2119.0,Human,Arson/incendiarism,,5/19/2001,139.0,2300.0,5.0,B,36.47888888,-119.23194444,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,440
43926,1324628,SFO-2001CACDFTUU004461,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004461      ,,SEVILLE #2               ,,,,,,2001,5/19/2001,139,2122.0,Human,Arson/incendiarism,,5/19/2001,139.0,2134.0,1.0,B,36.47888888,-119.23194444,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,440
43936,1324638,SFO-2001CACDFTUU004787,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004787      ,,STATE OF CALIF.#13       ,,,,,,2001,5/27/2001,147,915.0,Human,Equipment and vehicle use,,5/27/2001,147.0,944.0,0.3,B,35.85611111,-119.06305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,487
43937,1324639,SFO-2001CACDFTUU004788,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004788      ,,STATE OF CALIF.#14       ,,,,,,2001,5/27/2001,147,915.0,Human,Equipment and vehicle use,,5/27/2001,147.0,944.0,2.5,B,35.85611111,-119.06305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,487
43940,1324642,SFO-2001CACDFTUU005040,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005040      ,,LANE #4                  ,,,,,,2001,6/1/2001,152,2303.0,Human,Arson/incendiarism,,6/1/2001,152.0,2326.0,1.0,B,36.47888888,-119.23194444,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,436
43941,1324643,SFO-2001CACDFTUU005041,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005041      ,,LANE #5                  ,,,,,,2001,6/1/2001,152,2303.0,Human,Arson/incendiarism,,6/1/2001,152.0,2326.0,5.0,B,36.47888888,-119.23194444,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,436
43959,1324664,SFO-2001CACDFTUU005594,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005594      ,,ELDERWOOD #2             ,,,,,,2001,6/15/2001,166,1556.0,Human,Equipment and vehicle use,,6/15/2001,166.0,1602.0,2.0,B,36.37805555,-119.18,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,285
43960,1324665,SFO-2001CACDFTUU005589,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005589      ,,ELDERWOOD                ,,,,,,2001,6/15/2001,166,1425.0,Human,Equipment and vehicle use,,6/15/2001,166.0,1703.0,23.0,C,36.37805555,-119.18,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,285
43990,1324698,SFO-2001CACDFTUU005770,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005770      ,,APCD # 107               ,,,,,,2001,6/19/2001,170,1056.0,Human,Debris and open burning,,6/19/2001,170.0,1105.0,0.1,A,36.36194444,-119.07111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,662
43991,1324699,SFO-2001CACDFTUU005794,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005794      ,,KARSTEN                  ,,,,,,2001,6/19/2001,170,1950.0,Human,Equipment and vehicle use,,6/19/2001,170.0,2003.0,0.5,B,36.36194444,-119.07111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,662
44068,1324778,SFO-2001CACDFTUU007040,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007040      ,,SPRINGS #2               ,,,,,,2001,7/16/2001,197,1620.0,Human,Arson/incendiarism,,7/16/2001,197.0,1628.0,0.2,A,35.88305555,-118.83194444,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,273
44069,1324779,SFO-2001CACDFTUU007031,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007031      ,,SPRINGS #1               ,,,,,,2001,7/16/2001,197,1620.0,Human,Arson/incendiarism,,7/16/2001,197.0,1625.0,0.1,A,35.88305555,-118.83194444,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,273
44118,1324830,SFO-2001CACDFTUU009299,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,009299      ,,TULARE COUNTY #89        ,,,,,,2001,9/11/2001,254,1605.0,Human,Arson/incendiarism,,9/11/2001,254.0,1608.0,0.3,B,36.53805555,-119.29611111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,618
44119,1324831,SFO-2001CACDFTUU009307,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,009307      ,,TULARE COUNTY #88        ,,,,,,2001,9/11/2001,254,1852.0,Human,Arson/incendiarism,,9/11/2001,254.0,1852.0,0.1,A,36.53805555,-119.29611111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,618
44174,1324889,SFO-2002CACDFTUU004599,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004599      ,,LAKE/WISENBERGER#2       ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,4.0,B,36.08694444,-118.99111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,260
44177,1324892,SFO-2002CACDFTUU004544,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004544      ,,LAKE/C. OF E #1          ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,0.5,B,36.05888888,-118.91888888,COUNTY,CA,TULARE,6107.0,Tulare County,572
44178,1324893,SFO-2002CACDFTUU004594,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004594      ,,LAKE/C. OF E. #2         ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,1.5,B,36.05888888,-118.91888888,COUNTY,CA,TULARE,6107.0,Tulare County,572
44179,1324894,SFO-2002CACDFTUU004601,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004601      ,,LAKE/WISENBERGER#4       ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,4.0,B,36.10194444,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,27
44180,1324895,SFO-2002CACDFTUU004602,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004602      ,,LAKE/WISENBERGER #5      ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1629.0,4.0,B,36.10194444,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,27
44181,1324896,SFO-2002CACDFTUU004603,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004603      ,,LAKE/WISENBERGER #6      ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,2.0,B,36.10194444,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,27
44182,1324897,SFO-2002CACDFTUU004604,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004604      ,,LAKE/WISENBERGER #7      ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,0.4,B,36.10194444,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,27
44184,1324899,SFO-2002CACDFTUU004598,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004598      ,,LAKE/WEISENBERGER#1      ,,,,,,2002,5/13/2002,133,1626.0,Human,Arson/incendiarism,,5/13/2002,133.0,1857.0,0.8,B,36.08694444,-118.99111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,260
44190,1324905,SFO-2002CACDFTUU004920,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004920      ,,UPRR #4                  ,,,,,,2002,5/22/2002,142,1526.0,Human,Arson/incendiarism,,5/22/2002,142.0,1700.0,3.0,B,36.34888888,-119.41305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,580
44191,1324906,SFO-2002CACDFTUU004914,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004914      ,,RUBIO                    ,,,,,,2002,5/22/2002,142,1245.0,Human,Misuse of fire by a minor,Minor,5/22/2002,142.0,1251.0,0.1,A,36.34888888,-119.41305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,580
44303,1325038,SFO-2002CACDFTUU008794,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,008794      ,,SMITH #1                 ,,,,,,2002,8/16/2002,228,1858.0,Human,Misuse of fire by a minor,Minor,8/16/2002,228.0,1926.0,0.5,B,36.14611111,-119.125,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,193
44304,1325039,SFO-2002CACDFTUU008798,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,008798      ,,SMITH #2                 ,,,,,,2002,8/16/2002,228,1858.0,Human,Misuse of fire by a minor,Minor,8/16/2002,228.0,1926.0,0.7,B,36.14611111,-119.125,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,193
44377,1325116,SFO-2003CACDFTUU005513,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005513      ,,B.O.R. # 1               ,,,,,,2003,6/3/2003,154,1405.0,Human,Arson/incendiarism,,6/3/2003,154.0,1419.0,0.9,B,36.14611111,-119.05388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,523
44378,1325117,SFO-2003CACDFTUU005534,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,005534      ,,B.O.R. # 2               ,,,,,,2003,6/3/2003,154,2105.0,Human,Arson/incendiarism,,6/3/2003,154.0,2110.0,0.1,A,36.14611111,-119.05388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,523
44454,1325202,SFO-2003CACDFTUU006947,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006947      ,,WAGNER/FIRWRKS#22        ,,,,,,2003,7/4/2003,185,1823.0,Human,Missing data/not specified/undetermined,,7/4/2003,185.0,1826.0,0.1,A,36.05888888,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,90
44455,1325203,SFO-2003CACDFTUU006938,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006938      ,,TYLER#2-FIRWRKS#21       ,,,,,,2003,7/4/2003,185,1422.0,Human,Missing data/not specified/undetermined,,7/4/2003,185.0,1433.0,0.2,A,36.05888888,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,90
44456,1325204,SFO-2003CACDFTUU006934,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006934      ,,TYLER#1-FIRWKS#20        ,,,,,,2003,7/4/2003,185,1232.0,Human,Missing data/not specified/undetermined,,7/4/2003,185.0,1253.0,6.0,B,36.05888888,-118.97305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,90
44470,1325219,SFO-2003CACDFTUU007493,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007493      ,,BALCH/FW#34              ,2003_CA-TUU-007493_BALCH,,,,,2003,7/13/2003,194,1623.0,Human,Arson/incendiarism,,7/13/2003,194.0,1722.0,38.0,C,36.15805555,-118.80611111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,141
44474,1325224,SFO-2003CACDFTUU007589,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007589      ,,ST OF CA #61             ,,,,,,2003,7/15/2003,196,1430.0,Human,Missing data/not specified/undetermined,,7/15/2003,196.0,1530.0,0.1,A,35.94305555,-119.045,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,19
44475,1325225,SFO-2003CACDFTUU007588,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007588      ,,ST OF CA #62             ,,,,,,2003,7/15/2003,196,1430.0,Human,Missing data/not specified/undetermined,,7/15/2003,196.0,1530.0,0.1,A,35.94305555,-119.045,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,19
44476,1325226,SFO-2003CACDFTUU007587,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007587      ,,ST OF CA #63             ,,,,,,2003,7/15/2003,196,1430.0,Human,Missing data/not specified/undetermined,,7/15/2003,196.0,1530.0,0.1,A,35.94305555,-119.045,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,19
44477,1325227,SFO-2003CACDFTUU007586,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007586      ,,FLORES                   ,,,,,,2003,7/15/2003,196,1430.0,Human,Missing data/not specified/undetermined,,7/15/2003,196.0,1530.0,0.5,B,35.94305555,-119.045,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,19
44478,1325228,SFO-2003CACDFTUU007585,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007585      ,,ST OF CA #44             ,,,,,,2003,7/15/2003,196,1430.0,Human,Missing data/not specified/undetermined,,7/15/2003,196.0,1430.0,0.5,B,35.94305555,-119.045,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,19
44486,1325236,SFO-2003CACDFTUU008052,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,008052      ,,DEJON #2                 ,,,,,,2003,7/25/2003,206,1604.0,Human,Missing data/not specified/undetermined,,7/25/2003,206.0,1730.0,30.0,C,36.43611111,-119.34111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,415
44487,1325237,SFO-2003CACDFTUU008038,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,008038      ,,DEJON                    ,,,,,,2003,7/25/2003,206,1035.0,Human,Equipment and vehicle use,,7/25/2003,206.0,1148.0,10.0,C,36.43611111,-119.34111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,415
44514,1325269,SFO-2003CACDFTUU007501,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007501      ,,BALCH PARK 2             ,,,,,,2003,7/13/2003,194,1629.0,Human,Arson/incendiarism,,7/13/2003,194.0,1636.0,1.0,B,36.15805555,-118.80611111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,141
44522,1325277,SFO-2003CACDFTUU007579,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007579      ,,VANDER EYK               ,,,,,,2003,7/15/2003,196,1420.0,Human,Equipment and vehicle use,,7/15/2003,196.0,1431.0,1.0,B,35.79805555,-119.04388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,38
44523,1325278,SFO-2003CACDFTUU007570,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007570      ,,BURUM #3                 ,,,,,,2003,7/15/2003,196,1420.0,Human,Equipment and vehicle use,,7/15/2003,196.0,1433.0,11.0,C,35.79805555,-119.04388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,38
44524,1325279,SFO-2003CACDFTUU007569,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007569      ,,BURUM #2                 ,,,,,,2003,7/15/2003,196,1420.0,Human,Equipment and vehicle use,,7/15/2003,196.0,1450.0,37.0,C,35.79805555,-119.04388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,38
44525,1325280,SFO-2003CACDFTUU007566,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007566      ,,BURUM                    ,,,,,,2003,7/15/2003,196,1420.0,Human,Equipment and vehicle use,,7/15/2003,196.0,1431.0,0.2,A,35.79805555,-119.04388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,38
44537,1325292,SFO-2003CACDFTUU008668,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,008668      ,,ELAPHANT-2               ,,,,,,2003,8/7/2003,219,41.0,Human,Arson/incendiarism,,8/7/2003,219.0,55.0,0.3,B,36.18888888,-119.01888888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,117
44538,1325293,SFO-2003CACDFTUU008676,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,008676      ,,WADDELL                  ,,,,,,2003,8/7/2003,219,309.0,Human,Arson/incendiarism,,8/7/2003,219.0,345.0,4.0,B,36.18888888,-119.01888888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,117
44723,1325486,SFO-2004CACDFTUU006311,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006311      ,,MARTIN                   ,,,,,,2004,6/6/2004,158,1847.0,Human,Missing data/not specified/undetermined,,6/6/2004,158.0,1903.0,0.5,B,36.14611111,-119.26888888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,73
44759,1325529,SFO-2004CACDFTUU006220,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006220      ,,JOHNSON #1               ,2004_CA-TUU-006220_JOHNSON,,,,,2004,6/5/2004,157,239.0,Human,Arson/incendiarism,,6/5/2004,157.0,655.0,25.0,C,36.56611111,-119.22388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,261
44760,1325530,SFO-2004CACDFTUU006221,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006221      ,,JOHNSON #2               ,,,,,,2004,6/5/2004,157,239.0,Human,Arson/incendiarism,,6/5/2004,157.0,655.0,100.0,D,36.56611111,-119.22388888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,261
44765,1325535,SFO-2004CACDFTUU006316,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006316      ,,MARTIN #2                ,,,,,,2004,6/6/2004,158,1849.0,Human,Debris and open burning,,6/6/2004,158.0,1849.0,0.1,A,36.14611111,-119.26888888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,73
44766,1325536,SFO-2004CACDFTUU006317,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,006317      ,,MARTIN #3                ,,,,,,2004,6/6/2004,158,1847.0,Human,Debris and open burning,,6/6/2004,158.0,1847.0,0.1,A,36.14611111,-119.26888888,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,73
44789,1325563,SFO-2004CACDFTUU007236,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007236      ,,STATE OF CAL#33          ,,,,,,2004,6/24/2004,176,2109.0,Human,Missing data/not specified/undetermined,,6/24/2004,176.0,2121.0,1.0,B,36.47805555,-119.16111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,386
44792,1325566,SFO-2004CACDFTUU007235,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,007235      ,,AINLEY                   ,,,,,,2004,6/24/2004,176,2109.0,Human,Arson/incendiarism,,6/24/2004,176.0,2123.0,0.3,B,36.47805555,-119.16111111,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,386
44904,1325685,SFO-2004CACDFTUU010538,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,010538      ,,RODRIQUEZ                ,,,,,,2004,8/24/2004,237,2302.0,Human,Arson/incendiarism,,8/24/2004,237.0,2322.0,0.5,B,36.14611111,-119.14305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,209
44905,1325686,SFO-2004CACDFTUU010539,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,010539      ,,CT                       ,,,,,,2004,8/24/2004,237,2330.0,Human,Arson/incendiarism,,8/24/2004,237.0,2340.0,0.1,A,36.14611111,-119.14305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,209
44981,1325775,SFO-2005CACDFTUU004583,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004583      ,,PERAGRINA                ,,,,,,2005,5/11/2005,131,1024.0,Human,Equipment and vehicle use,,5/11/2005,131.0,1044.0,0.3,B,35.79805555,-119.22305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,274
44982,1325776,SFO-2005CACDFTUU004865,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,,004865      ,,PEREGRINA #2             ,,,,,,2005,5/11/2005,131,1353.0,Human,Equipment and vehicle use,,5/11/2005,131.0,1413.0,14.0,C,35.79805555,-119.22305555,MISSING/NOT SPECIFIED,CA,TULARE,6107.0,Tulare County,274
